,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,geocode,latitude,longitude
7050,7051,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7051,7052,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7052,7053,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7053,7054,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7054,7055,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7055,7056,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7056,7057,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7057,7058,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7058,7059,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7059,7060,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7060,7061,CA-2017-165330,11/12/2017,11/12/2017,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
7061,7062,CA-2016-132633,03/02/2016,05/02/2016,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,12.144,"Pleasant Grove, Jefferson County, Alabama, 35127, United States",33.4909405,-86.9702714
7062,7063,CA-2017-157742,29/12/2017,31/12/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.792,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7063,7064,CA-2018-127712,31/08/2018,05/09/2018,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6.208,"Salem, Marion County, Oregon, United States",44.9391565,-123.033121
7064,7065,CA-2018-169474,04/02/2018,09/02/2018,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,"City of Rochester, Monroe County, New York, United States",43.157285,-77.615214
7065,7066,CA-2015-106726,06/12/2015,08/12/2015,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7066,7067,CA-2017-147473,30/05/2017,03/06/2017,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,38.88,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7067,7068,CA-2017-114209,21/05/2017,26/05/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
7068,7069,CA-2017-114209,21/05/2017,26/05/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
7069,7070,CA-2015-141901,09/08/2015,14/08/2015,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,"Fresno, Fresno County, California, United States",36.7295295,-119.70886126075588
7070,7071,CA-2017-164490,05/09/2017,10/09/2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7071,7072,CA-2017-112256,23/07/2017,28/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,4.448,"McAllen, Hidalgo County, Texas, United States",26.204114,-98.2300605
7072,7073,CA-2017-112256,23/07/2017,28/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5.184,"McAllen, Hidalgo County, Texas, United States",26.204114,-98.2300605
7073,7074,CA-2017-112256,23/07/2017,28/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,"McAllen, Hidalgo County, Texas, United States",26.204114,-98.2300605
7074,7075,CA-2017-112256,23/07/2017,28/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4.752,"McAllen, Hidalgo County, Texas, United States",26.204114,-98.2300605
7075,7076,CA-2017-112256,23/07/2017,28/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13.344,"McAllen, Hidalgo County, Texas, United States",26.204114,-98.2300605
7076,7077,CA-2017-167416,12/05/2017,17/05/2017,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,"Seattle, King County, Washington, United States",47.6038321,-122.330062
7077,7078,CA-2017-106950,02/09/2017,06/09/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.911,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
7078,7079,CA-2017-106950,02/09/2017,06/09/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
7079,7080,CA-2017-106950,02/09/2017,06/09/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
7080,7081,CA-2017-106950,02/09/2017,06/09/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.518,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
7081,7082,CA-2017-106950,02/09/2017,06/09/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
7082,7083,CA-2017-106950,02/09/2017,06/09/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
7083,7084,CA-2018-118724,21/07/2018,25/07/2018,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,"Concord, Merrimack County, New Hampshire, United States",43.207178,-71.537476
7084,7085,CA-2018-118724,21/07/2018,25/07/2018,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,"Concord, Merrimack County, New Hampshire, United States",43.207178,-71.537476
7085,7086,CA-2018-112004,25/09/2018,28/09/2018,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,"Chester, Cheshire West and Chester, England, CH1 2ET, United Kingdom",53.1908873,-2.8908955
7086,7087,CA-2018-112004,25/09/2018,28/09/2018,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,"Chester, Cheshire West and Chester, England, CH1 2ET, United Kingdom",53.1908873,-2.8908955
7087,7088,US-2018-143175,03/08/2018,06/08/2018,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7088,7089,CA-2016-105844,25/10/2016,27/10/2016,Second Class,JF-15415,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,"Sparks, Washoe County, Nevada, United States",39.5404679,-119.7487235
7089,7090,CA-2018-118864,15/06/2018,19/06/2018,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7090,7091,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,"Henderson County, Texas, United States",32.182598,-95.7893178
7091,7092,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,"Henderson County, Texas, United States",32.182598,-95.7893178
7092,7093,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,"Henderson County, Texas, United States",32.182598,-95.7893178
7093,7094,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,"Henderson County, Texas, United States",32.182598,-95.7893178
7094,7095,US-2016-153374,09/02/2016,13/02/2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,479.952,"Decatur, Macon County, Illinois, United States",39.8454163,-88.9524151
7095,7096,CA-2017-101980,19/08/2017,20/08/2017,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,146.688,"City of New York, New York, United States",40.7127281,-74.0060152
7096,7097,CA-2017-101980,19/08/2017,20/08/2017,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,"City of New York, New York, United States",40.7127281,-74.0060152
7097,7098,CA-2017-101980,19/08/2017,20/08/2017,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,"City of New York, New York, United States",40.7127281,-74.0060152
7098,7099,CA-2018-144596,06/11/2018,10/11/2018,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,318.96,"City of New York, New York, United States",40.7127281,-74.0060152
7099,7100,CA-2016-124933,26/12/2016,30/12/2016,Second Class,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,212.64,"City of New York, New York, United States",40.7127281,-74.0060152
7100,7101,CA-2015-159625,23/11/2015,28/11/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,23.472,"Scottsdale, Maricopa County, Arizona, United States",33.4942189,-111.9260184
7101,7102,CA-2017-144337,01/08/2017,05/08/2017,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,19.648,"Amarillo, Potter County, Texas, United States",35.2072185,-101.833824
7102,7103,CA-2015-117478,21/09/2015,24/09/2015,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7103,7104,CA-2018-147410,04/09/2018,08/09/2018,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,"Santa Ana, Orange County, CAL Fire Southern Region, California, United States",33.7494951,-117.8732213
7104,7105,CA-2018-128944,19/06/2018,21/06/2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
7105,7106,CA-2018-128944,19/06/2018,21/06/2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
7106,7107,CA-2018-128944,19/06/2018,21/06/2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,"Newark, Essex County, New Jersey, United States",40.735657,-74.1723667
7107,7108,CA-2017-109666,19/04/2017,26/04/2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,25.98,"City of New York, New York, United States",40.7127281,-74.0060152
7108,7109,CA-2017-109666,19/04/2017,26/04/2017,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,"City of New York, New York, United States",40.7127281,-74.0060152
